706,迷茫管家與膽怯的我(迷茫管家與懦弱的我),MF文庫J,朝野始,已完成,2013-02-02,933486字
707,天川天音的否定公式,MF文庫J,葉村哲,已完成,2011-04-27,358061字
708,茸姬,其他文庫,入間人間,已完成,2010-04-28,30469字
709,影執事馬克(影管家馬爾科),富士見文庫,手島史詞,連載中,2016-05-14,1029757字
710,小學星公主,集英社,餅月望,已完成,2012-08-18,348052字
711,華鬼,其他文庫,梨沙,連載中,2011-02-08,482023字
712,罪人與龍共舞,小學館,淺井ьп,連載中
713,我心之劍,MF文庫J,十文字青,已完成,2013-07-26,481323字
715
715,自轉地球儀世界,其他文庫,田中芳樹,連載中,2010-05-06,283944字
716,平行戀人,電擊文庫,靜月遠火,已完成
717,永遠的艾塞莉婭,其他文庫,三田村半月,已完成,2010-05-07,182332字
718,閃光的哈薩維,其他文庫,富野由悠季,已完成,2010-08-24,246970字
719,高達前哨戰,角川文庫,高橋昌也,已完成,2010-05-07,135236字
720,貓娘姐妹,電擊文庫,伏見司,連載中,2010-08-24,101304字
721,魔碟軍團,其他文庫,廣岡未森,連載中,2010-08-24,141363字
722,青花傳說,HJ文庫,八原フよわ,已完成,2010-05-08,83905字
723,反抗者的系譜,富士見文庫,三浦良,連載中,2010-08-24,78716字
724,東京少年,其他文庫,渡邊睦月,已完成,2010-05-11,56117字
725,模仿犯,其他文庫,宮部美雪,已完成,2010-08-24,847568字
726,光之聖少女,少女文庫,光之聖少女制作委員會,已完成,2010-08-24,189110字
727,佔星術殺人魔法,其他文庫,島田莊司,已完成,2010-05-11,181051字
728,馬法爾年代記,其他文庫,田中芳樹,已完成,2010-05-12,325299字
729,繼父,其他文庫,宮部美雪,已完成,2010-05-12,120013字
730,EVER17,游戲劇本,KID,已完成,2010-05-12,1556507字
731,天是紅河岸,少女文庫,筱原千繪,已完成,2010-05-12,46373字
732,死魂曲,其他文庫,sony,已完成,2010-05-12,57383字
733,陰月的箭蔟,HJ文庫,時海結以,已完成,2010-05-12,76711字
735
735,機動戰士高達-第08MS小隊,角川文庫,大河內一樓,連載中,2010-05-13,75511字
736,恐怖分子的陽傘,其他文庫,藤原伊織,已完成,2010-05-13,99747字
737,旺達與巨像,其他文庫,上田文人,已完成,2010-05-13,22298字
738,魔法律事務所,集英社,天羽沙夜,已完成,2010-08-24,89558字
739,妖藩記鬼劍眾,其他文庫,菊地秀行,已完成,2010-05-13,101845字
740,少女星泉奇遇,角川文庫,赤川次郎,已完成,2010-05-13,115982字
741,電車男,其他文庫,中野獨人,已完成,2010-05-13,150254字
742,裝甲核心,其他文庫,神野淳一,連載中,2010-05-13,10377字
743,Never7(第七夜∼無限輪回的終結∼),游戲劇本,KID,已完成,2010-05-13,997072字
744,火焰之紋章,其他文庫,Intelligent Systems,已完成,2010-05-14,120543字
745,一切終將遠去,其他文庫,山本文緒,已完成,2010-05-14,85168字
746,機器妹 重申 人類皆兄妹！,電擊文庫,佐藤ンユ,已完成,2010-08-24,73557字
747,利比斯的翅膀,電擊文庫,�疑矯尉,連載中,2010-05-14,90287字
748,畢業前殺人游戲,其他文庫,東野圭吾,已完成,2010-05-14,106776字
749,名偵探的規條,其他文庫,東野圭吾,已完成,2010-05-14,118149字
750,14個月,其他文庫,市川拓司,已完成,2010-05-15,56014字
751,關于莉莉周的一切,角川文庫,岩井俊二,已完成,2010-05-15,59928字
752,交響樂之雨,其他文庫,西川真音,已完成,2010-05-15,66251字
753,親愛芳鄰(家有色鄰),其他文庫,金卷朋子,已完成,2010-05-15,93087字
754,女神異聞錄3,Fami通文庫,藤原健市,已完成,2011-07-22,389387字
755,女神異聞錄2 罰,游戲劇本,ATLUS,已完成,2010-05-15,37851字
756,藤宮十貴子系列,富士見文庫,鈴木大輔,連載中,2011-09-24,179323字
757,旅人系列,其他文庫,上橋菜穗子,已完成,2011-01-22,240649字
758,失落的奧德賽 千年之夢,講談社,重松清,已完成,2010-05-15,151759字
759,嫌疑犯X的獻身,其他文庫,東野圭吾,已完成,2010-05-16,148264字
760,機動戰士高達外傳 戰栗之藍,角川文庫,皆川由佳,已完成,2010-05-16,117852字
761,CROSS CHANNEL,其他文庫,伊藤ュШワ,已完成,2010-08-21,61081字
762,紅牙的露比沃芙,富士見文庫,淡路帆希,連載中,2010-08-21,132116字
763,空想非科學讀本,其他文庫,柳田理科雄,已完成,2010-05-16,29072字
764,天魔黑兔(曾幾何時天魔的黑兔),富士見文庫,鏡貴也,已完成
765,黑屋吊影,角川文庫,貴志佑介,已完成,2010-05-17,155572字
766,AS∼天使小夜曲,游戲劇本,日本工畫堂工作室,已完成,2010-05-17,373010字
767,斜屋犯罪,其他文庫,島田莊司,已完成,2010-05-17,147976字
768,X的魔王,MF文庫J,伊都工平,連載中,2011-06-15,304739字
769,秋之回憶,游戲劇本,KID,已完成,2010-05-19,1212405字
770,秋之回憶5,Fami通文庫,日暮茶坊,已完成,2010-05-19,86382字
771,少女愛上姐姐,游戲劇本,ワцьфюBOX,已完成,2010-05-20,2167869字
772,明日的雪之丞,其他文庫,リюи,已完成,2010-05-20,84457字
773,宮本武藏,其他文庫,吉川英治,連載中,2010-05-21,1002704字
774,美人,其他文庫,木原音瀨,已完成,2010-05-21,128811字
775,邪道,講談社,川原翼,已完成,2010-05-22,567676字
776,女神側身像3,其他文庫,梅村崇,已完成,2010-05-22,18797字
777,光速蒙面俠(沖鋒21),集英社,稻垣理一郎,已完成,2010-05-22,125464字
778,在SouthBerry樹下,其他文庫,原田宇陀兒,已完成,2010-05-23,42524字
779,機動戰士高達ZZ,角川文庫,遠藤明吾,已完成,2010-05-23,217788字
780,機動戰士高達0079,角川文庫,富野由悠季,已完成,2010-05-23,295858字
781,機動戰士高達W 無盡的華爾茲,角川文庫,隅澤克之,已完成,2010-05-23,185462字
782,機動戰士高達W 左手持鐮，右手擁你,MF文庫J,皆川由佳,已完成,2010-05-23,93843字
783,機動戰士高達W,角川文庫,神代創,已完成,2010-05-23,469739字
784,機動戰士高達 逆襲的夏亞,角川文庫,富野由悠季,已完成,2010-05-23,123009字
785,魔法米克斯,Fami通文庫,�Y一郎,連載中,2010-08-21,89319字
786,完美小姐進化論,講談社,中村美音,已完成,2010-08-21,87602字
787,4TEEN(十四歲),其他文庫,石田衣良,已完成,2016-04-10,93337字
788,異度傳說,其他文庫,NAMCO,已完成,2010-05-24,14731字
789,野豬大改造,其他文庫,白岩玄,已完成,2010-05-24,80635字
790,無人島物語,其他文庫,鈴木俊介,已完成,2010-05-24,79319字
791,華萊士人魚,角川文庫,岩井俊二,已完成,2010-05-25,183082字
792,人間之劍,其他文庫,森村誠一,已完成,2010-05-25,129941字
793,前線任務4,其他文庫,秋津透,已完成,2010-05-25,226252字
794,黑與藍,小學館,中岡潤一郎,已完成,2010-08-21,87645字
797
797
797,世界在你不知道的地方運轉,其他文庫,片山恭一,已完成,2010-05-27,112666字
798,在遙遠彼方的小千,其他文庫,日日日,已完成,2010-05-27,69045字
799,倘若我在彼岸,小學館,片山恭一,已完成,2010-05-27,91323字
800,我的男人,其他文庫,櫻庭一樹,已完成,2010-05-27,171492字
801,守護者系列,其他文庫,上橋菜穗子,已完成,2014-02-09,548660字
802,斷章格林童話,電擊文庫,甲田學人,已完成,2015-03-02,1400619字
803,他人事,集英社,平山夢明,已完成,2010-05-28,105127字
804,最後開的花,小學館,片山恭一,已完成,2010-05-28,116953字
805,完美無缺的名偵探,講談社,西澤保彥,已完成,2010-05-28,174249字
806,紅線 絆之記憶,其他文庫,遠谷湊,已完成,2010-05-28,114961字
807,Summer Days(日在夏天),其他文庫,岡田留奈,已完成,2010-05-28,48955字
808,滿月之夜白鯨現,小學館,片山恭一,已完成,2010-05-28,70299字
809,新橙路,集英社,松本泉,已完成,2010-05-28,181661字
810,零之使魔外傳系列,MF文庫J,山口升,已完成,2016-09-05,420198字
812
812,圓環少女circlet girl,角川文庫,長谷敏司,連載中,2017-05-01,588471字
813,匣中的失樂,其他文庫,竹本健治,已完成,2010-05-30,274548字
814,不適合少女的職業,其他文庫,櫻庭一樹,已完成,2010-05-30,86148字
815,120元系列,其他文庫,片岡智晴,已完成,2010-05-30,167177字
816,獻給虛無的供物,其他文庫,中井英夫,已完成,2010-08-21,288726字
817,幻想傳說 沉寂的歷史,電擊文庫,祭,連載中,2010-05-30,90633字
818,黑死館殺人事件,其他文庫,小栗蟲太郎,已完成,2010-05-30,199340字
819,丹特麗安的書架,角川文庫,三雲岳斗,已完成,2012-10-13,796097字
820,櫻花大戰3前傳 巴黎前夜,富士見文庫,やろナベイシペ,已完成,2010-05-31,85922字
821,心靈偵探八雲,角川文庫,神永學,連載中,2018-01-08,1050329字
822,少女愛上姐姐 櫻花之庭院的星星,Fami通文庫,嵩夜やビ,已完成,2010-08-21,101764字
824
824,偵探神話系列,講談社,清涼院流水,已完成,2010-06-01,791667字
825,恐怖寵物店,其他文庫,秋乃茉莉,已完成,2010-06-01,129991字
826,To Heart 2,游戲劇本,LEAF,已完成,2010-06-01,1656228字
827,全緝毒狂潮,小學館,賀東招二,連載中,2013-04-11,283946字
828,七都市物語,其他文庫,田中芳樹,已完成,2010-06-02,115946字
829,我的紫苑,GA文庫,本田透,連載中,2010-08-21,112723字
830,火目的巫女,電擊文庫,杉井光,已完成,2010-10-15,288539字
831,重裝武器,電擊文庫,鐮池和馬,連載中
832,Tears to Tiara(提亞拉之淚),游戲劇本,LEAF,已完成,2010-06-03,282676字
833,機動戰士高達0080 口袋中的戰爭,角川文庫,結城恭介,已完成,2010-06-03,85713字
834,機動戰士高達0083,角川文庫,山口宏,已完成,2010-08-21,272169字
835,機動戰士高達Z,角川文庫,富野由悠季,已完成,2010-08-21,570072字
836,人間失格,其他文庫,太宰治,已完成,2010-06-04,58868字
837,宿命傳說(命運傳奇)2,Fami通文庫,矢島イヘ,已完成,2010-06-04,158106字
838,遙遠時空3,游戲劇本,KOEI,已完成,2010-06-04,672480字
839,機動戰士高達 UNICORN 0096,角川文庫,福井晴敏,已完成,2010-08-21,1215519字
840,SHUFFLE!官方小說,角川文庫,小形聖史,連載中,2010-06-06,61361字
841,SHUFFLE!,游戲劇本,Navel,已完成,2010-06-06,147578字
842,襲來!美少女邪神(潛行吧!奈亞子),GA文庫,逢空萬太,已完成,2014-10-12,1351857字
843,魔女學生會長,MF文庫J,日日日,連載中,2010-06-07,108518字
844,傷與不傷 HURTLESS HURTFUL,MF文庫J,清水真理子,已完成,2010-06-07,96677字
845,MUV-LUV,集英社,北側寒圍,已完成,2012-07-03,881054字
846,絡新婦之理,其他文庫,京極夏彥,已完成,2010-06-08,529367字
847,叛逆的魯路修外傳,角川文庫,朝香祥,已完成,2010-06-08,122356字
848,暗黑童話,集英社,乙一,已完成,2010-06-09,137158字
849,Tales of Rebirth 重生傳說,Fami通文庫,矢島イヘ,已完成,2011-04-25,447821字
850,戰國婆娑羅,其他文庫,司馬遼太郎,已完成,2010-06-10,257942字
851,情歸故里,游戲劇本,Alco Entertainment,已完成,2010-06-11,822716字
852,銀飄揚,電擊文庫,有澤真水,已完成,2010-08-21,85917字
853,KILLER QUEEN(殺手女王),其他文庫,FLAT,連載中,2010-06-28,391814字
854,夏日大作戰,角川文庫,岩井恭平,已完成,2010-06-12,121691字
855,不吉波普系列,電擊文庫,上遠野浩平,連載中,2010-10-18,159652字
856,重力小丑,其他文庫,伊阪幸太郎,已完成,2010-06-14,179369字
857,書姬吟游錄,其他文庫,多崎禮,已完成,2011-07-15,586813字
858,新娘戀曲,少女文庫,小田菜摘,連載中,2011-05-13,284856字
859,最游記官方小說,一迅社,ノイゐ聖,連載中,2010-06-15,82600字
860,鷲見原鶯的論證,電擊文庫,久住四季,已完成,2010-06-15,120358字
861,空之軌跡劇情小說,游戲劇本,FALCOM,已完成,2010-06-16,711407字
862,GTO麻辣教師,講談社,相澤春吉、藤澤亨,已完成,2010-06-16,273241字
863,網球王子,集英社,影山由美,連載中,2010-06-17,181303字
864,機動戰士高達00,角川文庫,木村暢,連載中,2010-06-18,218842字
865,機動戰士高達00P,電擊文庫,千葉智宏,已完成,2010-06-18,122842字
866,本格萌童話,其他文庫,本田透,已完成,2010-06-18,96003字
867,犬夜叉官方小說,小學館,金春智子,已完成,2010-06-19,70003字
868,機動戰士高達SEED,角川文庫,後藤柳,已完成,2010-06-20,611537字
869,機動戰士高達SEED DESTINY,角川文庫,後藤柳,已完成,2010-06-20,698985字
870,機動戰士高達SEED ASTRAY,角川文庫,千葉智宏,已完成,2010-06-20,148599字
871,戀愛少女與守護之盾,集英社,和泉伏也,已完成,2010-08-23,189767字
872,陰陽師,其他文庫,夢枕貘,連載中,2010-06-22,540359字
873,怪物獵人3 閃光的獵人,Fami通文庫,冰上慧一,已完成,2011-06-03,197789字
874,Angel Beats! -Track Zero-,電擊文庫,麻枝準,已完成,2010-09-09,81884字
875,釋迦牟尼也凝望,少女文庫,今野緒雪,連載中,2013-06-17,426359字
876,江神二郎系列,其他文庫,有棲川有棲,連載中,2014-05-28,560461字
877,數學少女,MF文庫J,結城浩,已完成,2010-08-20,151165字
878,獸之奏者,講談社,上橋菜穗子,已完成,2011-01-11,571308字
879,虛空之盒與零之麻理亞(空虛之箱與零之瑪麗亞),電擊文庫,御影瑛路,已完成
880,九罰的惡魔召喚術,電擊文庫,折口良乃,連載中,2010-07-14,105796字
881,不純異性交游學園!,GA文庫,海堂崇,連載中,2011-02-04,221944字
882,雙重血統,電擊文庫,中村惠里加,連載中,2010-07-20,103151字
884
884,要听爸爸的話!,集英社,松智洋,已完成,2017-12-25,2331318字
885,掌心迷路,講談社,石田衣良,已完成,2010-07-24,79332字
886,小市民系列,其他文庫,米澤穗信,連載中,2011-12-11,380038字
887,涂佛之宴,電擊文庫,京極夏彥,連載中,2011-04-22,738488字
888,聖劍鍛造師,MF文庫J,三浦勇雄,已完成
889,四疊半神話大系,角川文庫,森見登美彥,已完成,2010-08-03,146778字
890,“殺人城”系列,其他文庫,北山猛邦,已完成,2010-11-15,547568字
891,真庭語,講談社,西尾維新,已完成,2010-08-04,52890字
892,第13號的愛麗絲,電擊文庫,伏見司,連載中,2011-09-18,490618字
893,摩天樓的怪人,其他文庫,島田莊司,已完成,2010-08-08,284744字
894,紫色的Qualia,電擊文庫,よりれ久光,已完成,2010-08-13,107153字
895,妹妹X殺手X宅配便(全家！),GA文庫,九邊健二,已完成,2017-12-22,711072字
896,大神系列(大神與七位伙伴),電擊文庫,沖田雅,已完成,2015-12-14,1154983字
897,尋狗事務所,其他文庫,米澤穗信,已完成,2010-08-15,161285字
898,原點回歸walkers,MF文庫J,森田季節,連載中,2012-05-30,187398字
899,殘酷的處刑史,其他文庫,桐生操,已完成,2010-08-25,129076字
900,大傳說中勇者的傳說,富士見文庫,鏡貴也,連載中,2017-12-24,1287056字
901,貓物語(物語系列四),講談社,西尾維新,已完成,2015-01-07,294451字
902,東京八卦新聞,富士見文庫,水城正太郎,連載中,2010-08-30,75274字
903,精靈招術師,富士見文庫,�r宮環,連載中,2010-09-10,99909字
904,宵星傳說 金色的滿月,Fami通文庫,矢島イグ,連載中,2010-08-29,108203字
905,夜想譚教誨師,富士見文庫,海冬零兒,已完成,2011-11-08,375443字
906,夏海紗音與不可思議的世界,富士見文庫,直江ё①Ь,已完成,2013-08-31,209439字
907,你們與虛人在星上共舞,講談社,上遠野浩平,已完成,2010-09-04,85914字
908,幕末魔法士-Mage Revolution-,電擊文庫,田名部宗司,連載中,2010-09-10,110215字
909,千嫁喵物語,電擊文庫,сДЬ真希,已完成,2015-08-13,804203字
910,阿宅，你已經死了！,其他文庫,岡田斗司夫,連載中,2010-09-12,69841字
911,聖獸,其他文庫,有棲川ンユ,連載中,2015-05-09,461914字
912,東京暗鴉(東京烏鴉),富士見文庫,字野耕平,連載中,2017-06-03,1966192字
913,龍之默示錄,其他文庫,,已完成,2010-09-22,163423字
914,GIVE UP!(giveUP!),HJ文庫,上棲綴人,已完成,2013-04-13,267774字
915,發明工坊 星降日記,其他文庫,,已完成,2010-09-27,103926字
916,school days 與你同在的青空下,其他文庫,馬場卓也,已完成,2010-09-29,68111字
917,三大叔,其他文庫,有川浩,已完成,2010-10-02,169045字
918,邪神大沼,小學館,川岸毆魚,連載中,2018-02-27,501135字
919,溫柔的12人殺人屋－ZODIAC STORIES－,少女文庫,12x男,已完成,2010-10-11,191115字
920,極道彼女!,MF文庫J,三原ノコわ,已完成,2012-08-17,288952字
921,匠千曉系列,其他文庫,西澤保彥,連載中,2011-09-11,664964字
922,御火槌,MF文庫J,�Y一郎,連載中,2011-12-06,196569字
923,告白,其他文庫,湊佳苗,已完成,2010-10-23,82883字
924,算計,其他文庫,米澤穗信,已完成,2010-10-26,186933字
925,Ai 死魂之槍,少女文庫,夜木ネフ,已完成,2012-01-27,461949字
926,惡之娘,其他文庫,惡之P（mothy）,連載中,2011-03-26,182942字
927,Re:笨蛋也能拯救世界嗎？,富士見文庫,柳實冬貴,已完成,2013-02-05,575393字
928,放學後的悠閑時光,MF文庫J,比嘉智康,已完成,2013-12-22,488302字
929,心生研究社,小學館,大泉ベろ,連載中,2010-11-17,88912字
930,青春紀行(金色年華),電擊文庫,竹宮悠由子,已完成
931,櫻花莊的寵物女孩,電擊文庫,鴨志田一,已完成
932,Rapunzel之翼,電擊文庫,土橋真二郎,連載中,2010-11-21,103907字
933,春宵苦短，少女前進吧！,角川文庫,森見登美彥,已完成,2010-11-23,120038字
934,放課後的百物語,電擊文庫,峰守チボろォ,連載中,2013-04-07,228540字
935,東方香霖堂~curiosties of lotus asia~,電擊文庫,zun,已完成,2010-11-24,110979字
936,6TEEN(十六歲),其他文庫,石田衣良,已完成,2010-11-24,109199字
937,黑暗之神,其他文庫,小野不由美,已完成,2010-11-27,69537字
938,馭時少女Rinne,角川文庫,清野靜,連載中,2012-04-22,367826字
939,羽月莉音的帝國,小學館,至道流星,已完成,2016-07-16,1370801字
940,劍道殺人事件,其他文庫,鳥羽亮,已完成,2010-12-06,130807字
941,失禮了！我是垃圾桶妖怪,MF文庫J,岩波零,連載中,2012-11-27,270964字
942,“寫給尊敬的姐姐”系列,富士見文庫,川口大介,連載中,2010-12-13,78997字
943,其中一個是妹妹!(三人行必有我妹),MF文庫J,田口一,已完成,2013-12-10,1055735字
944,利維坦的戀人,小學館,犬村小六,連載中,2012-03-17,482002字
945,變態王子與不笑貓,MF文庫J,相樂總,已完成,2018-05-08,1143458字
946,Happy☆Lesson The TV(歡樂課程),電擊文庫,吉岡ギろメ,已完成,2010-12-21,90392字
947,有川夕菜的抵抗值,電擊文庫,時田唯,已完成,2010-12-22,80380字
948,變裝大作戰,其他文庫,將吉,已完成,2010-12-23,97140字
949,魔法禁書目錄外傳 神裂篇,電擊文庫,鐮池和馬,已完成,2011-01-01,159134字
950,煌夜祭,其他文庫,多崎禮,已完成,2011-02-28,109441字
951,冰結鏡界的伊甸,富士見文庫,細音啟,已完成,2014-07-09,1414724字
952,拜托了，莉莉絲,電擊文庫,麻宮楓,連載中,2011-01-31,148115字
953,鴨川小鬼,角川文庫,萬成目學,已完成,2011-01-03,121380字
954,無賴勇者的鬼畜美學,HJ文庫,上棲綴人,連載中,2014-04-19,1179746字
955,狐仙大人系列,少女文庫,片山和華,連載中,2013-01-08,312896字
956,超自然異象研究社,角川文庫,耳目口司,已完成,2013-02-17,487022字
957,黑祠之島,其他文庫,小野不由美,已完成,2011-01-10,201981字
958,遙遠時空,其他文庫,橋立　美,已完成,2014-12-09,59485字
959,魔龍妹與禿頭兄,HJ文庫,谷口俊介,已完成,2011-01-11,87585字
960,櫻蘭高校男公關部,其他文庫,葉鳥螺子,連載中,2011-05-08,122688字
961,死神少女•鏡,一迅社,魁,已完成,2013-04-17,576696字
962,CLANNAD ~MAGIC HOUR~ 魔法時間,其他文庫,�薴城楔@,已完成,2014-12-04,78608字
963,薄櫻鬼 新選組奇譚,少女文庫,IDEA FACTORY,已完成,2011-01-18,110465字
964,不迷途的羔羊,角川文庫,玩具堂,已完成,2015-02-13,589735字
965,M之奇談,小學館,三上康明,連載中,2011-01-21,95668字
966,15X24,集英社,新城Kazma,已完成,2012-02-28,602382字
967,煉獄姬,電擊文庫,藤原佑,已完成,2017-01-19,638508字
968,傾物語(物語系列五),講談社,西尾維新,已完成,2011-02-27,178404字
969,夢偵探(紅辣椒),其他文庫,筒井康隆,已完成,2011-01-28,207780字
970,死圖眼的伊妲卡,一迅社,杉井光,已完成,2011-01-29,132861字
971,東京皇帝☆北條戀歌,角川文庫,竹井10日,連載中,2015-12-23,832432字
972,如果杜拉(假如高中棒球部的女經理讀了德魯克的《管理學》),其他文庫,岩崎夏海,已完成,2011-02-02,92865字
973,就算是哥哥有愛就沒問題了對吧,MF文庫J,鈴木大輔,連載中,2015-02-14,856981字
974,妖怪公寓,其他文庫,香月日輪,已完成,2011-06-04,640505字
975,傲蕉魔法使,HJ文庫,谷口Ёш⑦Зン,已完成,2012-02-23,167350字
976,12DEMONS,電擊文庫,御堂彰彥,已完成,2011-04-13,215570字
977,ToHeart2,其他文庫,村田治,連載中,2012-04-08,218962字
978,棺姬嘉依卡(棺姬柴卡),富士見文庫,�Y一郎,已完成,2017-07-13,1333812字
979,未完成的情書,富士見文庫,山口升,已完成,2011-02-20,104930字
980,B-EDGE AGE 獅子們在愛麗絲的庭院里,富士見文庫,櫻庭一樹,連載中,2011-02-21,101976字
981,娑婆氣系列,其他文庫,,連載中,2014-01-31,619456字
982,太陽之塔,其他文庫,森見登美彥,已完成,2011-02-26,91812字
983,好想被你喜歡，大�g同學,角川文庫,桑島由一,已完成,2011-03-11,100039字
984,決戰學生會！,集英社,番棚葵,已完成,2012-08-12,473302字
985,逆理的魔女,集英社,雪野靜,已完成,2014-12-03,112401字
986,守護天使,其他文庫,石田衣良,已完成,2011-03-04,129231字
987,額頭輕觸,GA文庫,野島研二,已完成,2014-07-31,525534字
988,我與一乃的游戲同好會活動日志,MF文庫J,葉村哲,已完成,2015-01-24,1000631字
989,彩虹村的秘密,其他文庫,有棲川有棲,已完成,2011-03-09,86089字
990,第101篇百物語,MF文庫J,ДユЬヨン⑦Ж,已完成,2014-09-10,785169字
991,不眠的珍珠,其他文庫,石田衣良,已完成,2011-03-13,133252字
992,緋色魔法使,其他文庫,茅田砂胡,已完成,2015-10-06,620702字
993,Flyable heart 戀色甜點,Fami通文庫,岡崎ゆォノ,已完成,2011-03-14,86274字
994,天使小夜曲,其他文庫,小林且典,已完成,2011-03-15,103696字
995,深山家的蓓兒汀(深山家的貝爾汀),GA文庫,逢空萬太,連載中,2012-07-25,226541字
996,未來都市NO.6,講談社,淺野敦子,已完成,2013-08-24,574996字
997,瑪莉亞狂熱,電擊文庫,合作,已完成,2011-03-23,90184字
998,劍精試煉,富士見文庫,大樂絢太,連載中,2012-10-21,268918字
999,戰斗城塞馬斯拉沃,角川文庫,林志明,連載中,2012-01-14,121886字
1000,黑之夜魔(黑之STRIKA),MF文庫J,十文字青,已完成,2014-03-01,450528字
1001,GANTZ殺戮都市Minus,集英社,日下部匡俊,已完成,2011-03-29,101241字
1002,狐笛的彼方,其他文庫,上橋菜穗子,已完成,2011-03-31,100372字
1003,虎鯨格拉,電擊文庫,中村惠里加,已完成,2011-04-06,117039字
1004,東京異聞,其他文庫,小野不由美,已完成,2011-04-10,164987字
1005,星刻龍騎士,MF文庫J,瑞智士記,已完成,2016-07-07,1937409字
1006,人氣妹妹與受難的我(女生人氣妹和受難的我),小學館,夏綠,已完成,2014-06-17,831896字
1007,少女，兵器，潘朵拉,MF文庫J,西野勝海,連載中,2011-04-19,101082字
1008,鈴木同學，我愛你,其他文庫,時海結以,已完成,2011-06-28,150394字
1009,海貓鳴泣之時(文),其他文庫,龍騎士07,連載中,2012-06-10,285447字
1010,花物語(物語系列六),講談社,西尾維新,已完成,2011-04-23,155892字
1011,精靈使的劍舞,MF文庫J,志瑞佑,連載中,2018-07-08,1809650字
1012,前略。我與貓和天使同居,HJ文庫,緋月剃,已完成
1013,黑耀公主,少女文庫,,已完成,2011-11-25,280328字
1014,歡樂黎明使者團！,少女文庫,樹川智美,連載中,2013-01-04,448072字
1015,薄櫻鬼,少女文庫,矢島沙羅,連載中,2011-10-26,160517字
1016,奮斗吧！系統工程師,電擊文庫,夏海公司,連載中
1017,BLACK BIRD 黑鳥戀人,其他文庫,時海結以,已完成,2011-05-07,79697字
1018,幻色江戶歷,其他文庫,宮部美雪,已完成,2011-05-09,112101字
1019,亂☆戀 我有16個未婚妻！？,富士見文庫,舞阪�,連載中,2013-06-10,105917字
1020,384403km 綁架你到月球,其他文庫,向阪冰緒,連載中,2011-05-11,46216字
1021,偵探歌劇MilkyHomes∼overture∼,電擊文庫,子安秀明,已完成,2011-05-26,56370字
1022,Tales of Eternia 永恆傳說,Fami通文庫,矢島イヘ,連載中,2011-09-11,245168字
1023,降臨于我與她之夜,富士見文庫,八街步,已完成,2013-10-23,953041字
1024,魔彈之王與戰姬,MF文庫J,川口士,已完成,2018-02-24,2281534字
1025,境界線上的地平線,電擊文庫,川上稔,連載中,2018-03-22,3289801字
1026,主人和女僕大人,電擊文庫,�\木津無代,連載中,2011-05-22,129421字
1027,機動戰士高達0079外傳 殖民衛星墜落之地…,其他文庫,林讓治,已完成,2011-06-02,177344字
1028,花X華,電擊文庫,岩田洋季,已完成,2015-01-02,941638字
1029,有頂天家族,其他文庫,森見登美彥,已完成,2017-06-18,329786字
1030,指引之星,其他文庫,小川一水,連載中,2012-12-31,237068字
1031,蔚藍的薩利菲拉,其他文庫,天堂里砂,連載中,2011-06-07,98815字
1032,魔術士奧芬的無賴之旅,富士見文庫,秋田禎信,連載中,2015-12-27,522400字
1033,神不在的星期天,富士見文庫,入江君人,已完成
1034,惡魔高校DxD(High School DxD),富士見文庫,石踏一榮,連載中,2018-08-02,3589906字
1035,突然成為騎士,HJ文庫,�虩�思惟,已完成,2012-08-30,559092字
1036,月光,電擊文庫,間宮夏生,已完成,2012-03-14,165147字
1037,LOVE啾∼！,電擊文庫,風見周,已完成,2011-06-14,103372字
1038,開膛手杰克的百年孤寂,其他文庫,島田莊司,已完成,2011-06-08,109462字
1039,假面騎士Faiz 異形之花,其他文庫,井上敏樹,已完成,2015-02-18,86119字
1040,約定之柱，落日的女王,富士見文庫,ゆマスゐ一葉,已完成,2011-06-13,116417字
1041,兔子強尼,其他文庫,東山彰良,已完成,2011-06-14,97396字
1042,斷罪的EXCEED,GA文庫,海空陸,已完成,2012-07-06,544085字
1043,多摩湖與黃雞,電擊文庫,入間人間,已完成,2011-06-16,97142字
1044,金之瞳與鐵之劍,講談社,虛淵玄,連載中,2011-06-19,88717字
1045,愛玩王子,少女文庫,片瀨由良,連載中,2013-01-17,342966字
1046,RPG WORLD-RPG•世界-,富士見文庫,吉村夜,連載中,2018-05-02,1120717字
1047,鏡家事件系列,其他文庫,佐藤友哉,已完成,2014-03-17,664738字
1048,R15(R-15),角川文庫,伏見廣雪,已完成,2014-01-31,1165482字
1049,這間教室被不回家社佔領了,MF文庫J,岡崎登,已完成,2014-07-21,672898字
1050,偵探•花�D太郎,電擊文庫,入間人間,連載中,2011-07-13,220502字
1051,花宵羅曼史,少女文庫,加藤千惠美,連載中,2011-10-03,282972字
1052,祝福的鐘聲,角川文庫,Oasis,已完成,2013-04-01,282133字
1053,孤立者,電擊文庫,入間人間,已完成,2011-07-16,191634字
1054,六百六十元的實情,電擊文庫,入間人間,已完成,2012-10-06,146902字
1055,桐野無軟妹,一迅社,川口士,連載中,2011-07-19,111665字
1056,甜蜜全接觸！,角川文庫,明日香正太,連載中,2011-07-20,79975字
1057,天神亂漫~仲夏夜的夢饜~,其他文庫,�薴城楔@,已完成,2011-07-22,76425字
1058,Dragon Blood,MF文庫J,伊上�,連載中,2011-08-05,93923字
